epoch,train/loss,val/loss,learning_rate,train/time,val/time,train/confmaps/head1,train/confmaps/thorax1,train/confmaps/abdomen1,train/confmaps/forelegR1,train/confmaps/forelegL1,train/confmaps/midlegR1,train/confmaps/midlegL1,train/confmaps/hindlegR1,train/confmaps/hindlegL1
21,0.00011865951091749594,0.00012147382949478924,9.999999747378752e-05,35.03939437866211,0.9147930145263672,4.527051351033151e-05,3.475831908872351e-05,5.178822175366804e-05,9.679278446128592e-05,9.385515295434743e-05,0.00011857856588903815,0.00017702055629342794,0.00019499337940942496,0.00025522621581330895
22,0.00011860017548315227,0.00011760726920329034,9.999999747378752e-05,39.45458221435547,0.9182555675506592,4.814299973077141e-05,3.450054282438941e-05,5.4572807130170986e-05,8.747660467633978e-05,9.888965723803267e-05,0.0001126652059610933,0.00018212404393125325,0.0001894974266178906,0.0002594350662548095
23,0.0001226629683515057,0.00011018097575288266,9.999999747378752e-05,29.20177459716797,0.889977216720581,4.9923321057576686e-05,3.605319943744689e-05,5.784531094832346e-05,8.143029845086858e-05,0.00011007584544131532,0.00011647976498352364,0.00020234246039763093,0.0001991376921068877,0.0002511420170776546
24,0.00010865596414078027,0.00010849801037693396,9.999999747378752e-05,28.83369255065918,0.8876948356628418,4.600042666424997e-05,3.278846634202637e-05,5.0218259275425225e-05,8.326507668243721e-05,7.670634659007192e-05,9.485615737503394e-05,0.00018907486810348928,0.00017663606558926404,0.000228502118261531
25,0.00011007369175786152,0.00010306110925739631,9.999999747378752e-05,29.08268928527832,0.8989524841308594,4.443635407369584e-05,3.371951970621012e-05,5.216528006712906e-05,9.805823356145993e-05,8.862603135639802e-05,0.0001034178349073045,0.00017203274182975292,0.00015851727221161127,0.00023973728821147233
26,0.00010412075789645314,0.00010482881043571979,9.999999747378752e-05,29.107738494873047,0.9003505706787109,4.052343501825817e-05,2.927892819570843e-05,4.6252054744400084e-05,6.881148874526843e-05,8.330577838933095e-05,9.259673970518634e-05,0.00018207295215688646,0.0001619251270312816,0.00023282509937416762
27,0.00010782776371343061,0.0001039835624396801,9.999999747378752e-05,28.977035522460938,0.9048068523406982,4.327219721744768e-05,3.309393650852144e-05,5.252455594018102e-05,9.006277105072513e-05,8.025692659430206e-05,9.827414760366082e-05,0.00018442448345012963,0.00016354097169823945,0.00022533985611516982
28,0.00010169267625315115,0.00011205691407667473,9.999999747378752e-05,28.90781593322754,0.8947896957397461,4.4743490434484556e-05,3.14416793116834e-05,4.8050398618215695e-05,6.682465027552098e-05,7.96632157289423e-05,8.01375208538957e-05,0.00017928631859831512,0.00016780709847807884,0.0002179166185669601
29,9.471468365518376e-05,0.00010936834587482736,9.999999747378752e-05,29.055908203125,0.9074704647064209,4.2015679355245084e-05,2.7406596927903593e-05,4.452162829693407e-05,7.947789708850905e-05,8.139821147779003e-05,8.195327973226085e-05,0.0001489725982537493,0.00012807284656446427,0.0002174444671254605
30,8.815527689876035e-05,0.0001109401709982194,9.999999747378752e-05,29.187665939331055,0.9035484790802002,3.96504437958356e-05,2.5759736672625877e-05,4.413759961607866e-05,6.432402733480558e-05,7.488382834708318e-05,6.648989801760763e-05,0.00015196278400253505,0.00013761305308435112,0.00018693855963647366
31,0.00010011502308771014,0.00010449409455759451,9.999999747378752e-05,29.066743850708008,0.9008779525756836,4.622308915713802e-05,3.216636469005607e-05,4.9477464926894754e-05,6.966329965507612e-05,8.817013440420851e-05,8.370939031010494e-05,0.0001492969604441896,0.00014971937343943864,0.00022847249056212604
32,8.928420720621943e-05,0.00010345999908167869,9.999999747378752e-05,29.106306076049805,0.9044480323791504,3.961241964134388e-05,2.983177728310693e-05,4.725591861642897e-05,6.972190749365836e-05,7.692271174164489e-05,8.459245145786554e-05,0.00014481261314358562,0.00012611111742444336,0.00018462678417563438
33,8.714816794963554e-05,9.659662464400753e-05,9.999999747378752e-05,29.014522552490234,0.8952710628509521,3.857958654407412e-05,2.6414074454805814e-05,4.3078482121927664e-05,5.6864082580432296e-05,6.217415648279712e-05,7.598485535709187e-05,0.00014207247295416892,0.00015086068015079945,0.0001887659600470215
34,8.340502972714603e-05,0.00010936814214801416,9.999999747378752e-05,29.090303421020508,0.899777889251709,3.7858069845242426e-05,2.4789183953544125e-05,4.32541492045857e-05,6.369876064127311e-05,7.47606172808446e-05,6.487743667094037e-05,0.00013441723422147334,0.0001321423042099923,0.00017460402159485966
35,8.668499503983185e-05,8.86421839823015e-05,9.999999747378752e-05,29.145776748657227,0.8968710899353027,3.612780346884392e-05,2.6398927730042487e-05,4.297080886317417e-05,5.519009937415831e-05,7.076135079842061e-05,7.356192509178072e-05,0.00014272685803007334,0.0001276203547604382,0.00020518811652436852
36,8.582989539718255e-05,0.0001252250949619338,9.999999747378752e-05,29.049375534057617,0.8926596641540527,3.847748666885309e-05,2.5385494154761545e-05,4.2688450776040554e-05,6.739245145581663e-05,6.834540545241907e-05,7.156557694543153e-05,0.00014407494745682925,0.00012701247760560364,0.00018776071374304593
37,7.684781303396448e-05,9.276541095459834e-05,9.999999747378752e-05,39.62086486816406,0.918255090713501,3.4726515877991915e-05,2.4580422177677974e-05,4.197319140075706e-05,5.243208579486236e-05,5.8032623201142997e-05,6.527424557134509e-05,0.00011637600255198777,0.00010882379137910903,0.00018950046796817333
38,8.288840035675094e-05,8.895142673281953e-05,9.999999747378752e-05,29.621549606323242,0.9145970344543457,3.751720942091197e-05,2.672219488886185e-05,4.07735860790126e-05,6.147991371108219e-05,6.874425889691338e-05,7.028552499832585e-05,0.00015624969091732055,0.0001210197078762576,0.00016351613157894462
39,7.79646506998688e-05,9.58259915933013e-05,9.999999747378752e-05,28.93663787841797,0.8839647769927979,3.287586514488794e-05,2.3314660211326554e-05,3.958852175856009e-05,6.80310113239102e-05,6.15114695392549e-05,5.28399832546711e-05,0.00011911078763660043,0.00012406613677740097,0.0001795412681531161
40,7.40331452107057e-05,8.268190867966041e-05,9.999999747378752e-05,29.016008377075195,0.8981976509094238,3.4762666473397985e-05,2.265483453811612e-05,3.749022653209977e-05,5.261984188109636e-05,6.43685125396587e-05,7.011063280515373e-05,0.0001300177100347355,9.74676149780862e-05,0.00015744223492220044
41,7.397621811833233e-05,8.790574065642431e-05,9.999999747378752e-05,29.092145919799805,0.897681713104248,3.530371031956747e-05,2.4771356038399972e-05,4.0526105294702575e-05,5.617211718345061e-05,5.436143328552134e-05,4.802944022230804e-05,0.00011958663526456803,0.00010834185377461836,0.0001785153290256858
42,7.123815885279328e-05,8.338756015291438e-05,9.999999747378752e-05,40.320594787597656,0.9156558513641357,3.406733230804093e-05,2.3618275008630008e-05,3.8237758417380974e-05,6.004064925946295e-05,5.8339985116617754e-05,5.5139516916824505e-05,0.00012383045395836234,0.00010156812641071156,0.0001466534158680588
43,6.730666063958779e-05,8.814973261905834e-05,9.999999747378752e-05,29.39737319946289,0.8991360664367676,3.3973072277149186e-05,2.3074520868249238e-05,3.756137448363006e-05,3.9446487789973617e-05,5.451413744594902e-05,4.9568603571970016e-05,0.00011266010551480576,9.5424271421507e-05,0.0001598711678525433
44,6.762301927665249e-05,7.773286051815376e-05,9.999999747378752e-05,28.864686965942383,0.8941853046417236,3.30105576722417e-05,2.1156838556635194e-05,3.686243144329637e-05,4.8991940275300294e-05,5.986907490296289e-05,6.794592627556995e-05,0.00010274257510900497,8.436680946033448e-05,0.00015394251386169344
45,6.38474739389494e-05,8.950169285526499e-05,9.999999747378752e-05,28.981990814208984,0.9062879085540771,3.0833038181299344e-05,1.9879995306837372e-05,3.44068139384035e-05,4.807342338608578e-05,5.0272123189643025e-05,4.746887134388089e-05,0.00011499528045533225,8.070673356996849e-05,0.00014696616563014686
46,6.981690967222676e-05,8.845306729199365e-05,9.999999747378752e-05,38.64409637451172,0.9110279083251953,3.1488882086705416e-05,2.210537058999762e-05,3.695910709211603e-05,4.5275024604052305e-05,6.03759654040914e-05,5.9141762903891504e-05,0.00010783139441628009,0.00010071713040815666,0.00016433354176115245
47,6.932217365829274e-05,8.709802204975858e-05,9.999999747378752e-05,29.47300910949707,0.8991837501525879,3.3012267522281036e-05,2.1146614017197862e-05,3.7971138226566836e-05,5.318299736245535e-05,5.856544885318726e-05,5.5241966038011014e-05,0.00010357025166740641,9.213828161591664e-05,0.00016933020378928632
48,5.9891412092838436e-05,7.844397623557597e-05,9.999999747378752e-05,29.20515251159668,0.9035351276397705,3.1346356990979984e-05,2.2280517441686243e-05,3.570796980056912e-05,4.607826849678531e-05,4.583279223879799e-05,4.4578224333235994e-05,0.00010185026621911675,7.484165689675137e-05,0.00013537477934733033
49,6.426978507079184e-05,8.357966726180166e-05,9.999999747378752e-05,29.129199981689453,0.9165592193603516,3.2229931093752384e-05,2.087657958327327e-05,3.547852611518465e-05,5.053798304288648e-05,5.130408317199908e-05,4.9537880840944126e-05,0.00010331803787266836,9.389851766172796e-05,0.0001415760925738141
50,5.959611007710919e-05,7.57029265514575e-05,9.999999747378752e-05,29.01441192626953,0.9043188095092773,3.0689581762999296e-05,2.0398640117491595e-05,3.465793633949943e-05,4.660583726945333e-05,5.145749673829414e-05,5.945275188423693e-05,9.66951556620188e-05,7.068848208291456e-05,0.00012573432468343526
51,5.8730765886139125e-05,7.528754213126376e-05,9.999999747378752e-05,29.057220458984375,0.9061679840087891,2.8570861104526557e-05,1.9943128791055642e-05,3.324219869682565e-05,3.484869739622809e-05,4.916679972666316e-05,4.421066114446148e-05,9.950796811608598e-05,8.783516386756673e-05,0.000131314605823718
52,5.3734191169496626e-05,8.361005166079849e-05,9.999999747378752e-05,39.71527099609375,0.9056060314178467,2.9510561944334768e-05,2.0100209439988248e-05,3.262031532358378e-05,4.3262512917863205e-05,5.046589285484515e-05,3.990796903963201e-05,8.572999649913982e-05,8.246281504398212e-05,0.00010003165516536683
53,6.402745202649385e-05,7.438503962475806e-05,9.999999747378752e-05,38.68999481201172,0.9001984596252441,3.279968223068863e-05,2.2193422410055064e-05,3.550459587131627e-05,4.6743309212615713e-05,5.117751061334275e-05,5.000550299882889e-05,9.731562749948353e-05,8.757183968555182e-05,0.0001534819748485461
54,6.616236350964755e-05,7.779773295624182e-05,9.999999747378752e-05,28.998414993286133,0.8919734954833984,3.189949711668305e-05,2.289189251314383e-05,3.7108307878952473e-05,5.412872997112572e-05,5.20414650964085e-05,5.281402263790369e-05,0.00012439647980500013,7.840303442208096e-05,0.00014201269368641078
55,5.446455907076597e-05,7.718164124526083e-05,9.999999747378752e-05,33.73562240600586,0.918980598449707,2.9343449568841606e-05,1.9775992768700235e-05,3.302075856481679e-05,3.9319849747698754e-05,4.8056779633043334e-05,4.04929269279819e-05,8.493493078276515e-05,7.517894118791446e-05,0.00012047505151713267
56,5.1466395234456286e-05,8.193101530196145e-05,9.999999747378752e-05,34.1913948059082,0.9017238616943359,2.8202251996845007e-05,1.9792640159721486e-05,3.21000516123604e-05,3.6188805097481236e-05,4.225350494380109e-05,4.367005021777004e-05,7.527310663135722e-05,7.155246566981077e-05,0.00011443418043199927
57,5.3012834541732445e-05,7.54675202188082e-05,9.999999747378752e-05,28.891963958740234,0.8910160064697266,2.741997377597727e-05,1.8284688849234954e-05,3.093039049417712e-05,4.578297375701368e-05,5.5830503697507083e-05,4.649155380320735e-05,9.015344403451309e-05,6.256638880586252e-05,9.94130750768818e-05
58,5.238714948063716e-05,7.449898112099618e-05,9.999999747378752e-05,28.90795135498047,0.8986396789550781,2.746489190030843e-05,1.8749222363112494e-05,3.071136961807497e-05,3.710126111400314e-05,3.436416955082677e-05,4.242694558342919e-05,8.659280138090253e-05,7.604023994645104e-05,0.00011776066821767017
59,5.12414044351317e-05,6.438901618821546e-05,9.999999747378752e-05,28.971975326538086,0.9024090766906738,2.794197280309163e-05,1.9169390725437552e-05,3.213806849089451e-05,3.6233825085218996e-05,3.969514727941714e-05,3.8786467484897e-05,8.57411723700352e-05,7.117967470549047e-05,0.00011050226748920977
60,5.1932471251348034e-05,7.537924102507532e-05,9.999999747378752e-05,28.951900482177734,0.9052350521087646,2.6860863727051765e-05,1.753030483087059e-05,3.0334849725477397e-05,4.663019717554562e-05,4.502195224631578e-05,3.741674299817532e-05,8.504069410264492e-05,6.053262040950358e-05,0.00011839090439025313
61,5.1973347581224516e-05,7.254732918227091e-05,9.999999747378752e-05,39.26642990112305,0.9191746711730957,2.838921318470966e-05,1.847299972723704e-05,3.024821671715472e-05,3.304356869193725e-05,5.114072700962424e-05,4.1800009057624266e-05,9.961094474419951e-05,5.739643165725283e-05,0.00010768211359390989
62,4.685819294536486e-05,8.26544564915821e-05,9.999999747378752e-05,29.457189559936523,0.8935492038726807,2.6629044441506267e-05,1.7775095329852775e-05,3.168112016282976e-05,3.0500068533001468e-05,3.551147528924048e-05,3.740620377357118e-05,7.900511991465464e-05,4.8101534048328176e-05,0.0001155081408796832
63,5.5013711971696466e-05,9.42882543313317e-05,9.999999747378752e-05,28.995723724365234,0.8904378414154053,2.8774138627341017e-05,2.04032585315872e-05,3.262471000198275e-05,4.284794340492226e-05,4.506489494815469e-05,3.985095827374607e-05,9.502739703748375e-05,6.879975990159437e-05,0.00012200333003420383
64,4.6593147999374196e-05,8.955798693932593e-05,9.999999747378752e-05,29.083738327026367,0.901543140411377,2.6392057407065295e-05,1.7286727597820573e-05,2.9368522518780082e-05,4.013862780993804e-05,4.864030779572204e-05,3.721520261024125e-05,6.831067730672657e-05,5.645334749715403e-05,9.568516543367878e-05
65,4.0581908251624554e-05,9.621737990528345e-05,9.999999747378752e-05,28.972654342651367,0.8914647102355957,2.386959022260271e-05,1.6362797396141104e-05,2.7221280106459744e-05,3.197660043952055e-05,3.0529732612194493e-05,2.6364803488831967e-05,7.025610830169171e-05,4.7647121391491964e-05,9.135263826465234e-05
66,5.647621946991421e-05,7.067230035318062e-05,9.999999747378752e-05,28.901411056518555,0.8956677913665771,2.9153556170058437e-05,1.9803521354333498e-05,3.217240373487584e-05,4.1309242078568786e-05,4.907234324491583e-05,3.964212373830378e-05,9.387922182213515e-05,8.317791798617691e-05,0.00012037194392178208
67,4.756047928822227e-05,7.502037624362856e-05,9.999999747378752e-05,29.051389694213867,0.9005780220031738,2.5164286853396334e-05,1.640613845665939e-05,2.8515414669527672e-05,3.969626050093211e-05,3.6630510294344276e-05,3.470500814728439e-05,7.885559898568317e-05,5.058928218204528e-05,0.00011446982534835115
68,4.749470826936886e-05,8.067435555858538e-05,9.999999747378752e-05,28.996488571166992,0.8974649906158447,2.6317631636629812e-05,1.7964197468245402e-05,2.9174827432143502e-05,2.9931259632576257e-05,4.107834683964029e-05,3.277580253779888e-05,7.162038673413917e-05,8.010292367544025e-05,9.865818719845265e-05
69,4.502580486587249e-05,7.717799599049613e-05,9.999999747378752e-05,29.050567626953125,0.8974940776824951,2.5473538698861375e-05,1.817710290197283e-05,3.0283112209872343e-05,3.0256154786911793e-05,3.574767106329091e-05,3.3048007026081905e-05,8.025908755371347e-05,5.539634730666876e-05,9.691627201391384e-05
70,5.259028330328874e-05,7.213679782580584e-05,9.999999747378752e-05,29.118568420410156,0.9008309841156006,2.5370449293404818e-05,1.6576648704358377e-05,2.9012522645643912e-05,4.332538810558617e-05,4.552922473521903e-05,4.1101455281022936e-05,8.940273255575448e-05,7.147528958739713e-05,0.00011195661500096321
71,4.344889384810813e-05,7.799504965078086e-05,9.999999747378752e-05,28.981536865234375,0.9049227237701416,2.4817150915623643e-05,1.6741516446927562e-05,2.9134938813513145e-05,3.5442386433715e-05,3.835220559267327e-05,3.0501309083774686e-05,6.971519906073809e-05,4.0233670006273314e-05,0.00010596989886835217
72,4.2285184463253245e-05,7.01850512996316e-05,9.999999747378752e-05,28.960918426513672,0.9153594970703125,2.538670742069371e-05,1.6534235328435898e-05,2.9215134418336675e-05,3.21819752571173e-05,3.6969318898627535e-05,3.854927126667462e-05,6.688987195957452e-05,5.619083094643429e-05,7.889682456152514e-05
73,4.453650035429746e-05,8.457713556708768e-05,9.999999747378752e-05,29.02379035949707,0.9037032127380371,2.4390215912717395e-05,1.6870995750650764e-05,2.834485530911479e-05,4.369385715108365e-05,4.3388528865762055e-05,3.471859963610768e-05,7.794816337991506e-05,4.128258296987042e-05,9.042089368449524e-05
74,4.821462061954662e-05,8.169523061951622e-05,9.999999747378752e-05,28.9578857421875,0.9092135429382324,2.686004518182017e-05,1.9034101569559425e-05,2.938054058176931e-05,3.8723457691958174e-05,4.0352879295824096e-05,3.690644371090457e-05,8.60357831697911e-05,5.7291854318464175e-05,9.89972977549769e-05
75,4.2014602513518184e-05,7.536397606600076e-05,9.999999747378752e-05,28.900375366210938,0.9032549858093262,2.4412325728917494e-05,1.634472755540628e-05,2.7879907065653242e-05,2.9246448320918716e-05,4.271532816346735e-05,3.0493420126731507e-05,7.171398465288803e-05,4.165084465057589e-05,9.260606748284772e-05
76,4.182517295703292e-05,6.956641300348565e-05,9.999999747378752e-05,28.98749351501465,0.9004843235015869,2.3108019377104938e-05,1.573989175085444e-05,2.5917761377058923e-05,3.250371082685888e-05,3.2580719562247396e-05,3.5835353628499433e-05,6.905942427692935e-05,5.5262578825931996e-05,8.663350308779627e-05
77,4.2141768062720075e-05,6.60802616039291e-05,9.999999747378752e-05,28.947364807128906,0.889176607131958,2.329750896024052e-05,1.4976077181927394e-05,2.6895648261415772e-05,3.596042006392963e-05,4.4517979404190555e-05,2.994290116475895e-05,7.60108741815202e-05,4.1997151129180565e-05,8.39316999190487e-05
78,4.1890925785992295e-05,7.08493244019337e-05,9.999999747378752e-05,28.902297973632812,0.8906393051147461,2.3295320715988055e-05,1.5454061212949455e-05,2.645804670464713e-05,3.2974428904708475e-05,3.742337503354065e-05,2.9975450161146e-05,6.967661465751007e-05,4.825142605113797e-05,9.369451436214149e-05
79,3.7004519981564954e-05,6.916675920365378e-05,9.999999747378752e-05,28.97072410583496,0.8939676284790039,2.2680000256514177e-05,1.4698503036925104e-05,2.5575858671800233e-05,3.164797089993954e-05,2.9471362722688355e-05,3.105103314737789e-05,5.699339817510918e-05,3.112015838269144e-05,9.008904453366995e-05
